id,value,feed_id,created_at,lat,lon,ele
0FQYFCSRGKS9TW73BZSNF5QF4B,1189970.0,2888023,2024-11-14 07:02:19 UTC,,,
0FQYFFEH9CE49XAV466CXADCMC,1190110.0,2888023,2024-11-14 07:06:57 UTC,,,
0FQYFJ3EKSN995ECADK799JP24,1190300.0,2888023,2024-11-14 07:11:35 UTC,,,
0FQYFMR732KBQCZ8WBN77WTAY7,1190550.0,2888023,2024-11-14 07:16:13 UTC,,,
0FQYFQD0A4JW62421KCCXWGKWD,1190730.0,2888023,2024-11-14 07:20:51 UTC,,,
0FQYFT1XV4GH31MSKSJM41CGGV,1190980.0,2888023,2024-11-14 07:25:29 UTC,,,
0FQYFWPVB8HQEAKC66G261D9EG,1191180.0,2888023,2024-11-14 07:30:07 UTC,,,
0FQYFZ5GW8T3Q9M50QDTF8RD60,1191260.0,2888023,2024-11-14 07:34:25 UTC,,,
0FQYG1RY679WHKPS2F7V9GARYM,1191470.0,2888023,2024-11-14 07:38:59 UTC,,,
0FQYG4DVVBWFTP66FWA4JTZ0CX,1191700.0,2888023,2024-11-14 07:43:37 UTC,,,
0FQYG72MP28AJYMBT40F8DXSXN,1191860.0,2888023,2024-11-14 07:48:15 UTC,,,
0FQYG9QJ40QS9K5G7QQ1Y771PQ,1192060.0,2888023,2024-11-14 07:52:53 UTC,,,
0FQYGCCANNR82GR87QJK615S4H,1192200.0,2888023,2024-11-14 07:57:31 UTC,,,
0FQYGF64RHJZ7R2YAWDBE65Y49,1192400.0,2888023,2024-11-14 08:02:25 UTC,,,
0FQYGF674HRG76SNQE1Y0D2D0M,1192400.0,2888023,2024-11-14 08:02:25 UTC,,,
0FQYGF69M2SR71224QSJ8EYGSM,1192400.0,2888023,2024-11-14 08:02:25 UTC,,,
0FQYGFCHY2MVTK5BZNC5N74XGF,1192410.0,2888023,2024-11-14 08:02:46 UTC,,,
0FQYGGQKGDQ1EJV3NKDGRRVWXQ,1192530.0,2888023,2024-11-14 08:05:07 UTC,,,
0FQYGKC8RA29NW1QE042H0KD3X,1192680.0,2888023,2024-11-14 08:09:44 UTC,,,
0FQYGP11GHWN5QDF965JMBKXPG,1192790.0,2888023,2024-11-14 08:14:22 UTC,,,
0FQYGRNYFTMSQS6669W32AXPDN,1192950.0,2888023,2024-11-14 08:19:00 UTC,,,
0FQYGT0CDX669MRXE4D1TMYKTN,1193010.0,2888023,2024-11-14 08:21:20 UTC,,,
0FQYGWN9A3245YR6VCW6JESA0X,1193190.0,2888023,2024-11-14 08:25:58 UTC,,,
0FQYH0PAP1V773D4ANF3TRBM6P,1193400.0,2888023,2024-11-14 08:33:01 UTC,,,
0FQYH34TKYKYE0KWDCBJ9TXAB8,1193630.0,2888023,2024-11-14 08:37:18 UTC,,,
0FQYH99TKW2MDTFZ1CRV4KY2WV,1193880.0,2888023,2024-11-14 08:48:03 UTC,,,
0FQYHBYG4C2GMXNX341ZX0WXDE,1194070.0,2888023,2024-11-14 08:52:41 UTC,,,
0FQYHD8Y8W5SS539PFCYS3BDSP,1194150.0,2888023,2024-11-14 08:55:00 UTC,,,
0FQYHH68T1C6587D1047T2SQ9B,1194370.0,2888023,2024-11-14 09:01:51 UTC,,,
0FQYHJJ7DJMWSAN60DF33FVYTA,1194400.0,2888023,2024-11-14 09:04:15 UTC,,,
0FQYHJJ9X09RCFPGQAT3XQ3HYF,1194400.0,2888023,2024-11-14 09:04:15 UTC,,,
0FQYHJRYDX33FRHX5B2Z7K39XX,1194400.0,2888023,2024-11-14 09:04:37 UTC,,,
0FQYHNE7FJNP4CTFW6491WX5GX,1194560.0,2888023,2024-11-14 09:09:16 UTC,,,
0FQYHR354AND3RRHP0PWVXTJNY,1194730.0,2888023,2024-11-14 09:13:54 UTC,,,
0FQYHTTS40VVYDMZ60G2961PDX,1194820.0,2888023,2024-11-14 09:18:41 UTC,,,
0FQYHW5743CJW6R6WCPP64RGES,1194920.0,2888023,2024-11-14 09:21:01 UTC,,,
0FQYHYSZQYJP5SZ7N83H9M2CWH,1195010.0,2888023,2024-11-14 09:25:38 UTC,,,
0FQYJ2V1D97Y9CW0QT6HECGW3K,1195230.0,2888023,2024-11-14 09:32:41 UTC,,,
0FQYJ5E50S67MT8W3AMH041THZ,1195380.0,2888023,2024-11-14 09:37:14 UTC,,,
0FQYJBR1MXQQQC24CXMF9VXQR9,1195670.0,2888023,2024-11-14 09:48:15 UTC,,,
0FQYJFQ80TWDCE2YQEXGFXNH2B,1195780.0,2888023,2024-11-14 09:55:12 UTC,,,
0FQYJJC9WYXZVBDRDMJA66YYM8,1195940.0,2888023,2024-11-14 09:59:51 UTC,,,
0FQYJKPQYBY638RDAVCQ1TV25G,1195960.0,2888023,2024-11-14 10:02:10 UTC,,,
0FQYJPB8MEZNSEWM5YWSV832Z0,1196090.0,2888023,2024-11-14 10:06:47 UTC,,,
0FQYJS05Z0BCASW4P7DYYHJT6J,1196220.0,2888023,2024-11-14 10:11:25 UTC,,,
0FQYJVMY8C583ECF6QHWH2D6Z0,1196270.0,2888023,2024-11-14 10:16:03 UTC,,,
0FQYJY9VRGH0JVMS9A003E0KGN,1196370.0,2888023,2024-11-14 10:20:41 UTC,,,
0FQYK0YMF4ZXTMWBGEP5V49P8P,1196500.0,2888023,2024-11-14 10:25:19 UTC,,,
0FQYK3N68FSBFV08E1AGS9M6ZD,1196620.0,2888023,2024-11-14 10:30:02 UTC,,,
0FQYK7EPTE59BBF9FMG4QJS68E,1196780.0,2888023,2024-11-14 10:36:41 UTC,,,
0FQYK8RZWWNV2DH7EN5CB63Y0Z,1196820.0,2888023,2024-11-14 10:38:59 UTC,,,
0FQYKBDWPYZEQ7HC69AYDV4X61,1196930.0,2888023,2024-11-14 10:43:37 UTC,,,
0FQYKCR5SGC04S5YJ3SD27D86F,1196990.0,2888023,2024-11-14 10:45:56 UTC,,,
0FQYKFD7VP4P0WAC06XWM29KAQ,1197160.0,2888023,2024-11-14 10:50:35 UTC,,,
0FQYKGQC31RJ2GA3JH73W4D03F,1197240.0,2888023,2024-11-14 10:52:53 UTC,,,
0FQYKKC986AHPX0RQR0DW8H1MS,1197400.0,2888023,2024-11-14 10:57:31 UTC,,,
0FQYKP16E8FDNBC6ZMT1VMQ585,1197500.0,2888023,2024-11-14 11:02:09 UTC,,,
0FQYKQBFEXSD6YXQ75X54CKWK8,1197540.0,2888023,2024-11-14 11:04:28 UTC,,,
0FQYKT0CHF6PMTWXM137TDBDQ1,1197620.0,2888023,2024-11-14 11:09:06 UTC,,,
0FQYKWPTGPDR78GDACMF4R5N6Y,1197710.0,2888023,2024-11-14 11:13:49 UTC,,,
0FQYKZBSQYCKMANPEK39R81SFV,1197760.0,2888023,2024-11-14 11:18:28 UTC,,,
0FQYM20JBNSKPPR3B1C05Y1AMZ,1197820.0,2888023,2024-11-14 11:23:05 UTC,,,
0FQYM4Q5H9GTPY3C4FPS2M6633,1197820.0,2888023,2024-11-14 11:27:49 UTC,,,
0FQYM7BT270FRD05D4EXNDNMN2,1197940.0,2888023,2024-11-14 11:32:26 UTC,,,
0FQYMA0QR10THADF3412BY5ZYJ,1197980.0,2888023,2024-11-14 11:37:05 UTC,,,
0FQYMCNGQJ07KD5SC1FYHZE0D3,1198070.0,2888023,2024-11-14 11:41:43 UTC,,,
0FQYMFAJCDHQ7S791F85BVCD45,1198160.0,2888023,2024-11-14 11:46:21 UTC,,,
0FQYMGN0A1069YECH3YMCN84TG,1198220.0,2888023,2024-11-14 11:48:40 UTC,,,
0FQYMK9KKS48ZH6A79N5RTZ4WG,1198260.0,2888023,2024-11-14 11:53:18 UTC,,,
0FQYMNYBQYARC7YBXN6H8WWPWV,1198310.0,2888023,2024-11-14 11:57:55 UTC,,,
0FQYMRK97YY68W8S0RD4WRVZ1A,1198430.0,2888023,2024-11-14 12:02:34 UTC,,,
0FQYMV869R18XJYG1WK33CWMFA,1198450.0,2888023,2024-11-14 12:07:12 UTC,,,
0FQYMXWYVVRE0TP4P9A4S8SCZX,1198540.0,2888023,2024-11-14 12:11:50 UTC,,,
0FQYN0J21HQF0EY11GJF5JV1X6,1198540.0,2888023,2024-11-14 12:16:28 UTC,,,
0FQYN36W8YFE65V1K3SRE6QSW6,1198640.0,2888023,2024-11-14 12:21:06 UTC,,,
0FQYN5VSNWRMR6WN9XGY3H2Y8F,1198720.0,2888023,2024-11-14 12:25:45 UTC,,,
